   E (MeV)	Unadj. F×Eavg	Adj. F×Eavg
 1.00000E-10	 0.00000E+00	 0.00000E+00
 1.00000E-09	 0.00000E+00	 0.00000E+00
 1.00000E-09	 0.00000E+00	 0.00000E+00
 1.00000E-08	 0.00000E+00	 0.00000E+00
 1.00000E-08	 0.00000E+00	 0.00000E+00
 2.30000E-08	 0.00000E+00	 0.00000E+00
 2.30000E-08	 0.00000E+00	 0.00000E+00
 5.00000E-08	 0.00000E+00	 0.00000E+00
 5.00000E-08	 0.00000E+00	 0.00000E+00
 7.60000E-08	 0.00000E+00	 0.00000E+00
 7.60000E-08	 0.00000E+00	 0.00000E+00
 1.15000E-07	 0.00000E+00	 0.00000E+00
 1.15000E-07	 0.00000E+00	 0.00000E+00
 1.70000E-07	 0.00000E+00	 0.00000E+00
 1.70000E-07	 0.00000E+00	 0.00000E+00
 2.55000E-07	 0.00000E+00	 0.00000E+00
 2.55000E-07	 0.00000E+00	 0.00000E+00
 3.80000E-07	 0.00000E+00	 0.00000E+00
 3.80000E-07	 0.00000E+00	 0.00000E+00
 5.50000E-07	 0.00000E+00	 0.00000E+00
 5.50000E-07	 0.00000E+00	 0.00000E+00
 8.40000E-07	 0.00000E+00	 0.00000E+00
 8.40000E-07	 0.00000E+00	 0.00000E+00
 1.27500E-06	 0.00000E+00	 0.00000E+00
 1.27500E-06	 0.00000E+00	 0.00000E+00
 1.90000E-06	 0.00000E+00	 0.00000E+00
 1.90000E-06	 0.00000E+00	 0.00000E+00
 2.80000E-06	 0.00000E+00	 0.00000E+00
 2.80000E-06	 0.00000E+00	 0.00000E+00
 4.25000E-06	 0.00000E+00	 0.00000E+00
 4.25000E-06	 0.00000E+00	 0.00000E+00
 6.30000E-06	 0.00000E+00	 0.00000E+00
 6.30000E-06	 0.00000E+00	 0.00000E+00
 9.20000E-06	 0.00000E+00	 0.00000E+00
 9.20000E-06	 0.00000E+00	 0.00000E+00
 1.35000E-05	 0.00000E+00	 0.00000E+00
 1.35000E-05	 9.18222E+06	 9.21524E+06
 2.10000E-05	 9.18222E+06	 9.21524E+06
 2.10000E-05	 5.73014E+06	 5.75080E+06
 3.00000E-05	 5.73014E+06	 5.75080E+06
 3.00000E-05	 1.98374E+06	 1.99092E+06
 4.50000E-05	 1.98374E+06	 1.99092E+06
 4.50000E-05	 1.40606E+06	 1.41118E+06
 6.90000E-05	 1.40606E+06	 1.41118E+06
 6.90000E-05	 1.19209E+06	 1.19647E+06
 1.00000E-04	 1.19209E+06	 1.19647E+06
 1.00000E-04	 1.06603E+06	 1.06999E+06
 1.35000E-04	 1.06603E+06	 1.06999E+06
 1.35000E-04	 9.89186E+06	 9.92924E+06
 1.70000E-04	 9.89186E+06	 9.92924E+06
 1.70000E-04	 6.40551E+06	 6.43030E+06
 2.20000E-04	 6.40551E+06	 6.43030E+06
 2.20000E-04	 5.14859E+06	 5.16917E+06
 2.80000E-04	 5.14859E+06	 5.16917E+06
 2.80000E-04	 3.91764E+06	 3.93395E+06
